trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,rsi_14,ema_12,ema_26,dif,dea,macd_bar,bb_middle,bb_upper,bb_lower,bb_bandwidth,tr,atr_14,atr_pct,stock_name,ts_code,data_source
2025-11-04,41.84,43.11,41.81,43.01,41.79,1.22,2.92,1340036,5731414416.0,62.23662884927069,41.66697619112567,41.66547096367725,0.0015052274484190775,-0.14774122476057402,0.2984929044179862,41.385,42.891777670185114,39.87822232981488,0.07281757497572144,1.3200000000000003,0.735,1.708904905835852,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-05,43.1,43.47,42.75,42.8,43.01,-0.21,-0.49,731714,3142006312.0,57.3109243697479,41.84128754633711,41.74951015155301,0.09177739478409563,-0.0998375008516401,0.3832297912714715,41.5045,43.06387200585095,39.94512799414905,0.07514231015195717,0.7199999999999989,0.7249999999999999,1.6939252336448596,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-06,42.65,42.89,42.31,42.34,42.8,-0.46,-1.07,871973,3704094152.0,56.17792421746296,41.91801253920832,41.79325014032686,0.12476239888145813,-0.05491752090502046,0.35935983957295714,41.605,43.10355368869279,40.1064463113072,0.07203719210156447,0.5799999999999983,0.7064285714285715,1.6684661583102773,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-07,42.4,42.72,42.28,42.51,42.34,0.17,0.4,593191,2521251002.0,58.97858319604614,42.00908753317627,41.846342722524874,0.16274481065139668,-0.011385054593737032,0.3482597304902674,41.721500000000006,43.11198306638189,40.33101693361812,0.06665546858966637,0.4399999999999977,0.6885714285714286,1.6197869408878585,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-10,42.45,42.88,42.28,42.72,42.51,0.21,0.49,532369,2272065471.0,56.4685314685315,42.11845868191838,41.91105807641192,0.20740060550646433,0.03237207742630325,0.3500570561603222,41.852,43.086872249944996,40.617127750055,0.05901138535529959,0.6000000000000014,0.682857142857143,1.59844836811129,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-11,42.69,43.04,42.52,42.96,42.72,0.24,0.56,544671,2335614860.0,58.5160202360877,42.24792657700786,41.98875747815919,0.25916909884867323,0.07773148171077725,0.36287523427579194,41.937,43.23282487445764,40.641175125542354,0.06179864436929889,0.519999999999996,0.6864285714285708,1.5978318701782372,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-12,43.12,43.36,42.93,42.93,42.96,-0.03,-0.07,587929,2538488042.0,56.08465608465608,42.35286094977588,42.058479146443695,0.2943818033321861,0.12106154603505903,0.34664051459425416,42.0085,43.359433790110806,40.65756620988919,0.06431716391258,0.4299999999999997,0.6664285714285708,1.552360986323249,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-13,42.97,43.3,42.74,43.21,42.93,0.28,0.65,587980,2531083386.0,61.13074204946997,42.484728495964205,42.143776987447865,0.3409515085163406,0.16503953853131534,0.3518239399700505,42.072500000000005,43.5252197723037,40.61978022769631,0.06905792488222448,0.5599999999999952,0.6635714285714275,1.535689489866761,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-14,43.24,43.59,43.18,43.25,43.21,0.04,0.09,518210,2251121743.0,65.54307116104869,42.60246257350818,42.225719432822096,0.37674314068608084,0.20738025896226844,0.3387257634476248,42.1555,43.680056536038904,40.6309434639611,0.0723301365676555,0.4100000000000037,0.6535714285714279,1.5111478117258448,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-17,43.1,43.2,42.5,42.65,43.25,-0.6,-1.39,610674,2605355053.0,58.853288364249565,42.60977602373769,42.257147622983425,0.3526284007542628,0.23642988732066733,0.232397026867191,42.217,43.715646406805675,40.71835359319432,0.07099729525099728,0.75,0.6721428571428564,1.5759504270641416,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-18,42.56,42.91,42.44,42.88,42.65,0.23,0.54,517439,2210394705.0,69.7936210131332,42.65134894316266,42.30328483609576,0.3480641070668966,0.2587567312699132,0.17861475159396678,42.262,43.784540812692974,40.73945918730703,0.07205247327116433,0.46999999999999886,0.6407142857142846,1.4942030916844322,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-19,42.88,43.5,42.8,43.22,42.88,0.34,0.79,511696,2211527918.0,69.27480916030532,42.73883372113763,42.37118966305163,0.3676440580860003,0.2805341966331307,0.17421972290573928,42.3255,43.89835493023957,40.752645069760426,0.07432185941050062,0.7000000000000028,0.6457142857142847,1.494017320023796,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-20,43.22,43.79,43.05,43.23,43.22,0.01,0.02,585852,2545450519.0,73.6842105263158,42.81439776403953,42.43480524356632,0.37959252047321,0.30034586140114655,0.15849331814412693,42.375,43.998038086915685,40.751961913084315,0.07660356752404411,0.740000000000002,0.6657142857142853,1.5399358910809282,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-21,43.24,43.55,42.76,43.0,43.23,-0.23,-0.53,791264,3414438913.0,64.16861826697897,42.8429519541873,42.47667152182067,0.3662804323666293,0.31353277559424314,0.10549531354477237,42.427499999999995,44.06055171220534,40.79444828779465,0.07698081254871693,0.7899999999999991,0.6449999999999996,1.4999999999999991,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-24,43.1,43.21,42.51,42.63,43.0,-0.37,-0.86,678549,2903502508.0,44.44444444444449,42.81019011508156,42.48802918687099,0.32216092821057174,0.3152584061175089,0.013805044186125714,42.4795,44.06582942752492,40.893170572475086,0.0746868219976655,0.7000000000000028,0.6007142857142854,1.4091350826044695,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-25,42.66,43.3,42.44,43.25,42.63,0.62,1.45,666409,2860710968.0,55.874673629242885,42.87785317429978,42.54447146932499,0.3333817049747907,0.31888306588896526,0.028997278171650875,42.562,44.127222028978615,40.99677797102138,0.07355021046842805,0.8599999999999994,0.6107142857142855,1.4120561519405446,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-26,43.34,43.63,42.97,43.25,43.25,0.0,0.0,451072,1950643252.0,63.50148367952521,42.935106532099816,42.59673284196758,0.3383736901322365,0.3227811907376195,0.031184998789233975,42.686,44.03090696215093,41.34109303784907,0.06301396064990533,0.6600000000000037,0.6164285714285717,1.4252683732452525,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-27,43.18,43.39,42.6,43.19,43.25,-0.06,-0.14,621434,2671439102.0,60.42944785276074,42.974320911776765,42.64067855737739,0.3336423543993732,0.32495342346997025,0.017377861858805854,42.7855,43.94983807714712,41.62116192285288,0.054426760334558275,0.7899999999999991,0.6414285714285717,1.4851321403764106,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-11-28,43.1,43.12,42.82,42.95,43.19,-0.24,-0.56,494658,2126261782.0,53.49544072948335,42.970579233041875,42.66359125683092,0.3069879762109551,0.3213603340181672,-0.028744715614424265,42.8885,43.63703611522049,42.13996388477951,0.03490614571367564,0.36999999999999744,0.625,1.4551804423748544,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-01,43.08,43.47,42.93,43.44,42.95,0.49,1.14,567919,2454940643.0,56.77966101694914,43.042797812573895,42.721103015584184,0.3216947969897106,0.3214272266124759,0.0005351407544693654,42.971000000000004,43.55549798522899,42.38650201477102,0.02720429988731867,0.5399999999999991,0.6264285714285717,1.4420547224414633,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-02,43.44,43.65,43.22,43.38,43.44,-0.06,-0.14,406735,1765681348.0,56.302521008403446,43.094675072177914,42.76991019961498,0.3247648725629304,0.3220947558025668,0.005340233520727211,42.98950000000001,43.60194892375645,42.37705107624356,0.028492954035587575,0.4299999999999997,0.6264285714285717,1.4440492656260295,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-03,43.27,43.58,43.0,43.01,43.38,-0.37,-0.85,468960,2029264531.0,47.26775956284148,43.081648137996694,42.78769462927313,0.2939535087235612,0.3164665063867657,-0.04502599532640905,43.0,43.605935553286606,42.394064446713394,0.02818304899007472,0.5799999999999983,0.6278571428571433,1.45979340352742,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-04,43.05,43.42,43.01,43.22,43.01,0.21,0.49,361207,1560898874.0,49.6083550913838,43.10293303984336,42.81971724932698,0.2832157905163797,0.3098163632126885,-0.053201145392617666,43.044000000000004,43.570773695542684,42.517226304457324,0.02447605685078895,0.4100000000000037,0.6278571428571433,1.4527004693594248,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-05,43.25,43.55,42.91,43.45,43.22,0.23,0.53,548906,2372985275.0,61.5606936416186,43.156327956790534,42.86640486048794,0.2899230963025943,0.30583770983066966,-0.031829227056150766,43.090999999999994,43.58380721115697,42.598192788843015,0.022872860279732617,0.6400000000000006,0.6200000000000004,1.4269275028768709,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-08,43.44,43.64,43.07,43.18,43.45,-0.27,-0.62,580039,2512101223.0,54.28571428571427,43.15996980959199,42.889634130081426,0.27033567951056625,0.298737303766649,-0.05680324851216545,43.114000000000004,43.575868060449146,42.65213193955086,0.021425433058827367,0.5700000000000003,0.6271428571428578,1.4523919804142145,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-09,43.18,43.3,42.83,43.04,43.18,-0.14,-0.32,465939,2007147248.0,47.27272727272727,43.14151291580861,42.900772342667985,0.24074057314062713,0.2871379576414446,-0.09279476900163497,43.118,43.575618549495104,42.6603814505049,0.021226334685982742,0.46999999999999886,0.610714285714286,1.418945831120553,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-10,43.08,43.08,41.55,41.7,43.04,-1.34,-3.11,1083157,4546989729.0,33.47732181425488,42.9197416979919,42.811826243211094,0.10791545478080877,0.25129345706931744,-0.28675600457701733,43.05650000000001,43.83711446781899,42.27588553218102,0.03626000570501481,1.5300000000000011,0.6671428571428574,1.5998629667694422,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-11,41.86,42.05,41.41,41.68,41.7,-0.02,-0.05,846231,3525927169.0,35.06787330316739,42.72901220599315,42.727987262232496,0.0010249437606546508,0.2012397544075849,-0.4004296212938605,42.980000000000004,43.96926873577348,41.990731264226525,0.04603391045944526,0.6400000000000006,0.6564285714285718,1.5749245955579936,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-12,41.75,41.83,41.48,41.74,41.68,0.06,0.14,717625,2991877687.0,39.172749391727486,42.576856481994206,42.654803020585646,-0.07794653859144063,0.1454024958077798,-0.4466980687984409,42.9045,44.028336942658555,41.78066305734144,0.05238783543257963,0.3500000000000014,0.6314285714285717,1.5127661030871387,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-15,41.74,42.28,41.63,41.8,41.74,0.06,0.14,562666,2361986962.0,29.577464788732343,42.45734010014894,42.591484278320046,-0.13414417817110547,0.08949316101200276,-0.4472746783662165,42.862,44.08617061074445,41.63782938925555,0.05712148806609357,0.6499999999999986,0.6164285714285717,1.474709501025291,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-16,41.78,42.13,41.43,41.7,41.8,-0.1,-0.24,566176,2359934980.0,28.767123287671225,42.34082623858757,42.5254484058519,-0.18462216726432956,0.034670095356736305,-0.43858452524213176,42.803000000000004,44.13271069271317,41.47328930728684,0.06213165865538226,0.7000000000000028,0.6192857142857144,1.4850976361767732,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-17,41.6,41.85,41.23,41.52,41.7,-0.18,-0.43,631267,2619154132.0,27.851458885941653,42.21454527880486,42.450970746159165,-0.2364254673543016,-0.01954901718547128,-0.4337529003376606,42.718,44.14895992808653,41.287040071913474,0.06699564249667728,0.6200000000000045,0.6071428571428577,1.4622901183594836,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-18,41.54,42.42,41.4,42.37,41.52,0.85,2.05,768119,3224732020.0,43.378995433789875,42.23846138975796,42.444972913110334,-0.20651152335237555,-0.05694151841885214,-0.2991400098670468,42.675,44.09280408415711,41.257195915842885,0.06644658859552956,1.0200000000000031,0.6535714285714295,1.5425334637041055,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-19,42.37,42.48,41.91,41.99,42.37,-0.38,-0.9,573823,2421818093.0,33.02107728337238,42.20023656056443,42.4112712158429,-0.21103465527847476,-0.08776014579077666,-0.2465490189753962,42.6245,44.06532542132515,41.18367457867485,0.06760550487748365,0.5700000000000003,0.6557142857142867,1.561596298438406,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-22,42.08,42.13,41.71,41.77,41.99,-0.22,-0.52,524740,2197149656.0,31.82844243792323,42.134046320477594,42.36376964429898,-0.22972332382138916,-0.11615278139689916,-0.22714108484898,42.5815,44.07210602299515,41.090893977004846,0.07001190765920187,0.4200000000000017,0.6550000000000011,1.568111084510417,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-23,41.74,42.04,41.66,41.91,41.77,0.14,0.34,606510,2539576613.0,36.90476190476183,42.099577655788735,42.33015707805461,-0.23057942226587613,-0.13903810957069457,-0.18308262539036313,42.5145,43.999037496645784,41.02996250335421,0.06983676141767094,0.38000000000000256,0.6407142857142871,1.5287861744554692,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-24,41.93,41.99,41.55,41.83,41.91,-0.08,-0.19,536305,2241620145.0,32.92383292383282,42.058104170282775,42.29310840560612,-0.2350042353233448,-0.15823133472122464,-0.15354580120424033,42.4435,43.915702431732804,40.9712975682672,0.06937233883788112,0.44000000000000483,0.6428571428571443,1.536832758444046,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-25,41.93,42.08,41.7,41.78,41.83,-0.05,-0.12,499214,2090265137.0,28.53470437017978,42.01531891331619,42.25510037556122,-0.23978146224502694,-0.1745413602259851,-0.1304802040380837,42.373000000000005,43.82964502774084,40.91635497225917,0.0687534527996995,0.37999999999999545,0.6242857142857154,1.4942214319907023,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-26,41.79,41.88,41.62,41.7,41.78,-0.08,-0.19,508810,2123779708.0,29.999999999999858,41.96680831126755,42.21398182922335,-0.247173517955801,-0.1890677917719483,-0.11621145236770541,42.310500000000005,43.770167950705165,40.850832049294844,0.06899790599048275,0.2600000000000051,0.6021428571428586,1.4439876670092533,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-29,41.66,41.93,41.42,41.87,41.7,0.17,0.41,682551,2848984782.0,34.31635388739927,41.951914724918694,42.18850169372532,-0.23658696880662688,-0.19857162717888402,-0.07603068325548573,42.232,43.60201882430403,40.861981175695966,0.0648806035377928,0.509999999999998,0.6050000000000014,1.4449486505851479,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-30,41.9,42.48,41.78,42.28,41.87,0.41,0.98,834783,3522122452.0,60.35714285714294,42.00238938262351,42.195279346041964,-0.19288996341845177,-0.19743529442679758,0.00909066201669162,42.177,43.43685964130513,40.917140358694866,0.05974154829907931,0.6999999999999957,0.5457142857142868,1.2907149614812838,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2025-12-31,42.24,42.33,41.92,42.1,42.28,-0.18,-0.43,554142,2335536695.0,57.0945945945947,42.01740640068144,42.18822161670552,-0.17081521602408145,-0.19211127874625436,0.04259212544434582,42.1315,43.328870364370914,40.93412963562909,0.05683967408570364,0.4099999999999966,0.529285714285715,1.2572107227689193,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-05,42.48,42.8,42.27,42.35,42.1,0.25,0.59,840830,3571507107.0,59.68253968253978,42.06857464673045,42.20020520065326,-0.1316305539228111,-0.18001513378156572,0.09676915971750927,42.08800000000001,43.17719284455584,40.998807155444176,0.05175788084754951,0.6999999999999957,0.5542857142857146,1.30882104908079,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-06,42.45,42.79,42.09,42.73,42.35,0.38,0.9,923715,3918152819.0,63.400576368876216,42.1703323933873,42.23944925986413,-0.06911686647683268,-0.15783548032061911,0.17743722768757286,42.052,42.98854684880152,41.11545315119848,0.04454232135458573,0.6999999999999957,0.557857142857143,1.3055397679783363,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-07,42.75,43.02,42.14,42.15,42.73,-0.58,-1.36,880560,3735889227.0,55.69620253164557,42.16720433286618,42.23282338876308,-0.06561905589690298,-0.1393921954358759,0.14754627907794582,42.0005,42.775163933926436,41.22583606607357,0.036888319611739544,0.8800000000000026,0.5707142857142858,1.3540077952889344,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-08,42.2,42.25,41.3,41.58,42.15,-0.57,-1.35,1115727,4642639925.0,50.69124423963129,42.07686520473292,42.18446610070656,-0.10760089597363987,-0.13303393554342868,0.050866079139577636,41.927499999999995,42.54991888078525,41.30508111921474,0.02969024534185221,0.9500000000000028,0.5942857142857143,1.4292585721157152,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-09,41.54,41.76,41.12,41.3,41.58,-0.28,-0.67,985471,4069939125.0,35.80901856763916,41.95734748092785,42.118950093246816,-0.16160261231896556,-0.13874767089853607,-0.04570988284085897,41.9075,42.58405084999699,41.230949150003006,0.03228781721634517,0.6400000000000006,0.567142857142857,1.3732272570044963,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-12,41.3,41.43,41.0,41.12,41.3,-0.18,-0.44,1186641,4887859874.0,37.81512605042004,41.82852479155434,42.04495379004335,-0.21642899848901465,-0.1542839364166318,-0.1242901241447657,41.8795,42.63718275544242,41.12181724455758,0.036183944671852195,0.4299999999999997,0.5571428571428569,1.354919399666481,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-13,41.2,41.38,41.03,41.13,41.12,0.01,0.02,1159365,4772124912.0,40.476190476190425,41.72105943900752,41.977179435225324,-0.2561199962178051,-0.17465114837686646,-0.16293769568187733,41.849000000000004,42.676243997608346,41.02175600239166,0.03953470800297937,0.3500000000000014,0.5521428571428569,1.3424333993261777,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-14,41.13,41.17,40.06,40.07,41.13,-1.06,-2.58,1917744,7803195415.0,28.504672897196286,41.467050294544826,41.835906884467896,-0.3688565899230696,-0.2134922366861071,-0.310728706473925,41.7625,42.91080538758554,40.614194612414465,0.05499217659793056,1.1099999999999994,0.6042857142857139,1.5080751541944444,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-15,40.11,40.42,40.0,40.11,40.07,0.04,0.1,1217271,4886718463.0,29.71698113207546,41.258273326153315,41.70806193006287,-0.44978860390955333,-0.26075151013079634,-0.378074187557514,41.683,43.049040763821175,40.316959236178825,0.06554426331219802,0.4200000000000017,0.6028571428571422,1.5030095807956674,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-16,39.49,39.5,38.65,38.72,40.11,-1.39,-3.47,1525245,5941062877.0,22.580645161290292,40.867769737514344,41.48672400931747,-0.6189542718031262,-0.3323920624652623,-0.5731244186757278,41.543,43.447267783026795,39.6387322169732,0.09167695077518698,1.4600000000000009,0.6799999999999997,1.7561983471074374,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-19,38.73,38.92,38.5,38.55,38.72,-0.17,-0.44,988703,3825610922.0,22.222222222222186,40.51118977789675,41.26918889751617,-0.75799911961942,-0.4175134738960939,-0.6809712914466522,41.352,43.63553926590884,39.068460734091154,0.1104439575308978,0.4200000000000017,0.691428571428571,1.7935890309431153,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-20,38.57,39.13,38.51,38.73,38.55,0.18,0.47,1113873,4327688233.0,22.3591549295775,40.23716058129725,41.081100831033496,-0.8439402497362423,-0.5027988290641237,-0.6822828413442372,41.189,43.73150518811252,38.64649481188748,0.12345554337869438,0.6200000000000045,0.6992857142857142,1.8055401866401093,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-21,38.92,38.94,38.18,38.24,38.73,-0.49,-1.27,1215000,4683716085.0,14.930555555555543,39.92990510725152,40.870648917623605,-0.9407438103720835,-0.5903878253257157,-0.7007119700927358,41.0125,43.857313378394956,38.16768662160505,0.1387290888580288,0.759999999999998,0.7035714285714286,1.8398834429169157,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-22,38.27,38.58,37.8,37.85,38.24,-0.39,-1.02,1877546,7138121617.0,14.405360134003345,39.609919706135905,40.64689714594778,-1.0369774398118778,-0.6797057482229482,-0.7145433831778594,40.8095,43.94883600086324,37.67016399913676,0.1538531959893279,0.7800000000000011,0.7300000000000004,1.928665785997359,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-23,37.85,38.17,37.38,37.5,37.85,-0.35,-0.92,1892113,7135111003.0,10.049423393739687,39.28531667442269,40.413793653655354,-1.1284769792326657,-0.7694599944248917,-0.718033969615548,40.593,44.020050903435354,37.16594909656465,0.16884935350604047,0.7899999999999991,0.7364285714285721,1.9638095238095257,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-26,37.5,38.3,37.31,38.02,37.5,0.52,1.39,2166794,8225997387.0,12.077294685990438,39.090652570665355,40.236475605236436,-1.1458230345710803,-0.8447326024541294,-0.6021808642339017,40.405,43.96772219990339,36.84227780009661,0.17635056056940432,0.9899999999999949,0.7571428571428578,1.9914330803336606,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-27,38.06,38.51,37.87,38.1,38.02,0.08,0.21,1572406,6017368290.0,14.535901926444907,38.93824448287069,40.0782181529967,-1.139973670126011,-0.9037808159885058,-0.4723857082750105,40.225,43.87493727415464,36.57506272584536,0.18147606086536422,0.6400000000000006,0.7400000000000004,1.94225721784777,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-28,38.12,38.44,37.7,37.8,38.1,-0.3,-0.79,2041667,7757392685.0,15.257352941176535,38.763129947044426,39.90946125277472,-1.1463313057302926,-0.9522909139368632,-0.38808078358685894,40.021499999999996,43.73848958553123,36.304510414468766,0.185749638845682,0.7399999999999949,0.7249999999999999,1.917989417989418,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-29,37.88,38.65,37.55,38.53,37.8,0.73,1.93,1999982,7627788339.0,26.4855687606113,38.72726380134529,39.80727893775437,-1.0800151364090809,-0.9778357584313068,-0.2043587559555482,39.833999999999996,43.448202394356,36.21979760564399,0.18146319196445282,1.1000000000000014,0.7578571428571428,1.966927440584331,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-30,38.53,39.17,38.53,38.67,38.53,0.14,0.36,1660843,6450474687.0,29.059829059829156,38.718453985753705,39.72303605347627,-1.0045820677225663,-0.9831850202895588,-0.04279409486601504,39.6625,43.14716037007011,36.17783962992989,0.17571561903914829,0.6400000000000006,0.7728571428571429,1.9985961801322547,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-02,38.88,39.3,38.41,38.45,38.67,-0.22,-0.57,1384979,5374972304.0,27.88778877887792,38.67715337256083,39.6287370865521,-0.9515837139912691,-0.9768647590299009,0.050562090077263644,39.467499999999994,42.749526812809464,36.185473187190524,0.16631541459730007,0.8900000000000006,0.8114285714285714,2.110347389931265,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-03,38.67,38.67,38.14,38.3,38.45,-0.15,-0.39,842792,3228439117.0,32.81553398058254,38.61912977678224,39.53031211717787,-0.9111823403956336,-0.9637282753030475,0.10509186981482777,39.245999999999995,42.180494666440666,36.311505333559325,0.14954363076189528,0.5300000000000011,0.7700000000000001,2.0104438642297655,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-04,38.3,39.02,38.26,39.01,38.3,0.71,1.85,1021316,3961153583.0,40.54982817869417,38.679263657277275,39.491770478868396,-0.8125068215911213,-0.9334839845606623,0.24195432593908195,39.089,41.6858799092677,36.4921200907323,0.13287011227034198,0.7600000000000051,0.7942857142857146,2.0361079576665335,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-05,38.94,39.92,38.91,39.71,39.01,0.7,1.79,1218895,4810048757.0,59.649122807017534,38.83783847923462,39.50793562858185,-0.6700971493472281,-0.8808066175179755,0.42141893634149485,38.99550000000001,41.336830930542746,36.65416906945727,0.12008210847624667,1.0100000000000051,0.7621428571428578,1.9192718638702033,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-06,39.7,39.95,39.31,39.6,39.71,-0.11,-0.28,802980,3178037639.0,60.35502958579883,38.95509409781391,39.514755211649856,-0.5596611138359435,-0.8165775167815692,0.5138328058912514,38.9105,41.01056992364799,36.810430076352006,0.10794361026704839,0.6400000000000006,0.7778571428571434,1.9642857142857157,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-09,39.6,39.74,39.33,39.48,39.6,-0.12,-0.3,658949,2601539089.0,57.48502994011973,39.035848851996384,39.512180751527644,-0.4763318995312602,-0.7485283933315074,0.5443929876004945,38.8285,40.67849886201966,36.97850113798034,0.09529077157344015,0.4100000000000037,0.7628571428571433,1.9322622666087725,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-10,39.49,39.56,39.31,39.34,39.48,-0.14,-0.35,495965,1953983696.0,61.80257510729611,39.08264133630463,39.499426621784856,-0.4167852854802234,-0.6821797717612507,0.5307889725620545,38.739,40.265011657539915,37.21298834246008,0.07878425656521429,0.25,0.7264285714285721,1.8465393274747637,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-11,39.36,39.45,39.2,39.4,39.34,0.06,0.15,528817,2080370293.0,67.8983833718244,39.13146574610392,39.49206168683783,-0.36059594073390855,-0.6178630055557822,0.5145341296437473,38.7055,40.13483882396183,37.27616117603817,0.07385714298804191,0.25,0.6885714285714292,1.7476432197244394,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-12,39.4,39.42,38.73,38.99,39.4,-0.41,-1.04,777526,3028037809.0,66.97038724373576,39.10970178516486,39.45487193225725,-0.34517014709238936,-0.5633244338631037,0.4363085735414287,38.6495,39.92682409438859,37.372175905611414,0.06609783279931639,0.6900000000000048,0.6814285714285724,1.7477008756824115,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-13,38.95,39.09,38.63,38.71,38.99,-0.28,-0.72,705370,2738389980.0,58.31325301204816,39.048209202831806,39.399696233571525,-0.3514870307397189,-0.5209569532384267,0.3389398449974157,38.649,39.926215721795025,37.37178427820498,0.0660930798620934,0.46000000000000085,0.6435714285714299,1.6625456692622835,招商银行,600036.SH,AkShare 公开 A 股日行情接口（本地缓存）
